0.00059913059239325307	0
0.00059911302984588105	0
0.00059909551950376391	0
0.00059907787320722294	0
0.00059906012516895625	0
0.00059904253965182164	0
0.00059902508083253207	0
0.00059900758197608303	0
0.00059899003752224972	0
0.00059897254746603748	0
0.00059895484469476656	0
0.00059893717790170998	0
0.00059891949863186806	0
0.00059890179340298414	0
0.00059888397356837363	0
0.00059886618690004653	0
0.00059884815999499959	0
0.00059883030373514225	0
0.00059881238290908822	0
0.00059879441307275638	0
0.00059877652919253037	0
0.00059875878007802173	0
0.00059874077733730428	0
0.00059872282460076928	0
0.00059870499815055768	0
0.00059868714002172597	0
0.00059866926133111769	0
0.00059865136182539393	0
0.00059863363230489345	0
0.00059861588876791401	0
0.00059859834819082176	0
0.00059858110203913966	0
0.00059856374938351215	0
0.00059854619933826848	0
0.00059852874112723735	0
0.00059851108338792051	0
0.00059849320640590795	0
0.00059847528497820532	0
0.00059845742306475634	0
0.00059843948822346814	0
0.00059842158865517628	0
0.00059840358905454024	0
0.00059838583004320116	0
0.00059836790873294429	0
0.00059834974879136602	0
0.00059833156064046809	0
0.00059831332686629266	0
0.00059829495380135265	0
0.00059827652229194398	0
0.00059825781479243224	0
0.00059823895343878643	0
0.00059822016961624867	0
0.0005982013649971482	0
0.00059818249526265765	0
0.00059816375909758923	0
0.00059814511679100841	0
0.00059812653705075048	0
0.00059810803053526971	0
0.00059808956996658294	0
0.00059807101335410985	0
0.00059805236025652791	0
0.00059803370551948039	0
0.00059801516551665791	0
0.00059799657402239109	0
0.00059797794778766354	0
0.00059795947847095926	0
0.00059794103931006426	0
0.00059792258408689753	0
0.0005979043530828271	0
0.00059788601353166239	0
0.00059786756384704639	0
0.00059784888164426584	0
0.00059782999155791577	0
0.00059781117541354899	0
0.00059779249332857286	0
0.00059777388220118072	0
0.00059775537279554709	0
0.00059773664501639769	0
0.00059771773835272434	0
0.00059769895105958332	0
0.00059767998401916665	0
0.00059766088753959376	0
0.00059764192121881271	0
0.00059762300715648952	0
0.00059760402224429132	0
0.00059758512417382279	0
0.00059756640890475349	0
0.00059754804167223472	0
0.00059752988553458974	0
0.00059751180666998917	0
0.00059749382758971328	0
0.00059747576819289957	0
