5.9	-0.257284	-0.47061	0.454084	-1.04325	
6	-0.216215	-0.567088	0.361356	-0.894067	
6.1	-0.185719	-0.650711	0.246807	-0.783516	
6.2	-0.166989	-0.724591	0.127908	-0.697097	
6.3	-0.160017	-0.790573	0.0125078	-0.624088	
6.4	-0.164249	-0.849619	-0.0957981	-0.557458	
6.5	-0.178881	-0.902129	-0.195264	-0.492834	
6.6	-0.202976	-0.948165	-0.284952	-0.427634	
6.7	-0.235526	-0.98759	-0.364288	-0.360474	
6.8	-0.275475	-1.02017	-0.432876	-0.290776	
6.9	-0.321733	-1.04566	-0.490431	-0.218519	
7	-0.373187	-1.06381	-0.536754	-0.144073	
7.1	-0.428706	-1.07442	-0.571734	-0.068081	
7.2	-0.487155	-1.0774	-0.595353	0.00862252	
7.3	-0.5474	-1.07271	-0.607695	0.0850696	
7.4	-0.608324	-1.06043	-0.608951	0.160208	
7.5	-0.668831	-1.04075	-0.59943	0.232936	
7.6	-0.727865	-1.01396	-0.579553	0.302139	
7.7	-0.784414	-0.980472	-0.549857	0.366708	
7.8	-0.83753	-0.940806	-0.510992	0.42557	
7.9	-0.886332	-0.895582	-0.463709	0.477702	
8	-0.93002	-0.845522	-0.408856	0.522152	
8.1	-0.967882	-0.791437	-0.347361	0.55805	
8.2	-0.999304	-0.734223	-0.28022	0.584619	
8.3	-1.02377	-0.674847	-0.208476	0.601189	
8.4	-1.04088	-0.614337	-0.133198	0.607197	
8.5	-1.05033	-0.553774	-0.0554525	0.602195	
8.6	-1.05192	-0.494277	0.0237242	0.585847	
8.7	-1.04557	-0.436991	0.103368	0.557932	
8.8	-1.03126	-0.38308	0.182636	0.518334	
8.9	-1.00908	-0.333714	0.260871	0.467041	
9	-0.979137	-0.290058	0.337686	0.404144	
9.1	-0.941587	-0.253265	0.413097	0.32984	
9.2	-0.896545	-0.22446	0.487703	0.244465	
9.3	-0.844026	-0.204723	0.562972	0.148584	
9.4	-0.783838	-0.19506	0.641694	0.0432112	
9.5	-0.715415	-0.196333	0.728686	-0.0696514	
9.6	-0.637565	-0.209103	0.831896	-0.185726	
9.7	-0.548085	-0.233276	0.963823	-0.295341	
9.8	-0.443261	-0.267236	1.14196	-0.375974	
9.9	-0.317626	-0.30586	1.38089	-0.376624	
10	-0.16592	-0.336779	1.64971	-0.203928	
10.1	0.0079667	-0.338739	1.78525	0.194822	
10.2	0.180541	-0.297266	1.61904	0.607154	
10.3	0.326845	-0.225849	1.30478	0.777234	
10.4	0.443542	-0.148578	1.04503	0.745585	
10.5	0.538958	-0.0795339	0.876891	0.627586	
10.6	0.621129	-0.0238822	0.775214	0.483719	
10.7	0.695358	0.0171022	0.714606	0.336124	
10.8	0.764896	0.0434114	0.679665	0.19034	
10.9	0.831948	0.0551365	0.664882	0.0431815	
11	0.898854	0.051451	0.681338	-0.123862	
11.1	0.972851	0.02469	0.87783	-0.546084	
11.2	0.932836	-0.0428157	-0.721679	-0.239056	
11.3	0.864332	-0.0554067	-0.666924	-0.033038	
11.4	0.797725	-0.0509535	-0.66986	0.119421	
11.5	0.729645	-0.0317301	-0.69497	0.264939	
11.6	0.658019	0.00208578	-0.741767	0.411751	
11.7	0.580226	0.0506406	-0.820887	0.558845	
11.8	0.492088	0.113481	-0.952966	0.693923	
11.9	0.386908	0.187813	-1.16639	0.778804	
12	0.255745	0.264616	-1.46774	0.72306	
12.1	0.0940937	0.323792	-1.74004	0.416158	
12.2	-0.0830403	0.342766	-1.74773	-0.0327259	
12.3	-0.247177	0.323033	-1.5142	-0.320917	
12.4	-0.385087	0.285998	-1.2506	-0.391118	
12.5	-0.499273	0.248785	-1.04358	-0.340456	
12.6	-0.595647	0.219495	-0.891549	-0.240854	
12.7	-0.678802	0.201097	-0.776253	-0.126172	
12.8	-0.751613	0.194269	-0.682606	-0.0109836	
12.9	-0.815708	0.198703	-0.600623	0.0983823	
13	-0.871918	0.213654	-0.524127	0.199054	
13.1	-0.920592	0.238177	-0.44945	0.289634	
13.2	-0.961799	0.27122	-0.374551	0.36938	
13.3	-0.995461	0.311677	-0.298452	0.437863	
13.4	-1.02144	0.358408	-0.220882	0.494822	
13.5	-1.0396	0.410252	-0.142049	0.540118	
13.6	-1.04983	0.466041	-0.0624928	0.573712	
13.7	-1.0521	0.524607	0.0170257	0.59567	
13.8	-1.04645	0.584793	0.0955938	0.606161	
13.9	-1.03304	0.645466	0.172205	0.605463	
14	-1.01211	0.705526	0.245804	0.593972	
14.1	-0.984017	0.763917	0.315318	0.572193	
14.2	-0.949219	0.819642	0.379689	0.540746	
14.3	-0.908285	0.871768	0.437896	0.500357	
14.4	-0.861878	0.919443	0.488975	0.45185	
14.5	-0.810757	0.961898	0.532038	0.39614	
14.6	-0.755764	0.998464	0.566286	0.334218	
14.7	-0.697817	1.02857	0.591016	0.267134	
14.8	-0.637898	1.05175	0.605639	0.195982	
14.9	-0.577042	1.06767	0.609675	0.121878	
15	-0.516328	1.07607	0.60276	0.0459332	
15.1	-0.456864	1.07683	0.584649	-0.0307726	
15.2	-0.399776	1.06992	0.555203	-0.107225	
15.3	-0.346202	1.05542	0.514393	-0.182518	
15.4	-0.297274	1.03348	0.462287	-0.255905	
15.5	-0.254116	1.00432	0.39904	-0.326873	
15.6	-0.21783	0.968196	0.324894	-0.395236	
15.7	-0.189489	0.925354	0.240188	-0.461275	
15.8	-0.170129	0.875988	0.145393	-0.525942	
15.9	-0.160723	0.820148	0.0412374	-0.591177	
16	-0.162152	0.757622	-0.0710083	-0.66039	
16.1	-0.175114	0.687754	-0.18884	-0.739193	
16.2	-0.199935	0.609175	-0.306918	-0.836393	
16.3	-0.236126	0.519438	-0.4134	-0.964812	
16.4	-0.281389	0.414664	-0.48222	-1.13944	
16.5	-0.32962	0.289842	-0.461559	-1.36359	
16.6	-0.368323	0.141895	-0.281771	-1.58545	
16.7	-0.380724	-0.0225026	0.0477958	-1.6667	
16.8	-0.359791	-0.183976	0.348524	-1.53264	
16.9	-0.316893	-0.325763	0.480051	-1.29955	
17	-0.268535	-0.44469	0.469741	-1.08709	
17.1	-0.225325	-0.54494	0.386929	-0.926219	
17.2	-0.192077	-0.631348	0.275537	-0.807703	
17.3	-0.170453	-0.707389	0.156727	-0.716556	
17.4	-0.160655	-0.775177	0.0400378	-0.641055	
17.5	-0.162228	-0.835857	-0.0702019	-0.57336	
17.6	-0.174411	-0.889942	-0.171927	-0.508542	
17.7	-0.196293	-0.937561	-0.264057	-0.443648	
17.8	-0.226881	-0.978614	-0.345954	-0.377044	
17.9	-0.265128	-1.01289	-0.417188	-0.307983	
18	-0.309953	-1.04012	-0.47745	-0.236328	
18.1	-0.360245	-1.06008	-0.526521	-0.162365	
18.2	-0.414879	-1.07254	-0.564267	-0.0866778	
18.3	-0.47272	-1.07738	-0.590648	-0.0100624	
18.4	-0.532632	-1.07455	-0.605721	0.0665415	
18.5	-0.593492	-1.06411	-0.609651	0.142098	
18.6	-0.6542	-1.0462	-0.602719	0.215516	
18.7	-0.713687	-1.02111	-0.585317	0.285679	
18.8	-0.770931	-0.989213	-0.557956	0.351477	
18.9	-0.824967	-0.950998	-0.521257	0.411824	
19	-0.874895	-0.907064	-0.475949	0.465685	
19.1	-0.919897	-0.85811	-0.422855	0.512089	
19.2	-0.959237	-0.804925	-0.362888	0.550143	
19.3	-0.992278	-0.748386	-0.297027	0.579049	
19.4	-1.01848	-0.689444	-0.226306	0.598109	
19.5	-1.03741	-0.629112	-0.151788	0.606733	
19.6	-1.04875	-0.568461	-0.0745464	0.604446	
19.7	-1.05227	-0.508599	0.00437407	0.590885	
19.8	-1.04785	-0.450668	0.0839876	0.5658	
19.9	-1.03547	-0.395828	0.163416	0.52905	
20	-1.0152	-0.345248	0.24195	0.4806	
20.1	-0.98713	-0.300096	0.319127	0.420513	
20.2	-0.95142	-0.261528	0.394851	0.348961	
20.3	-0.908195	-0.230676	0.469556	0.26624	
20.4	-0.857503	-0.208636	0.544468	0.172845	
20.5	-0.799216	-0.196435	0.621998	0.0696499	
20.6	-0.732878	-0.194979	0.706387	-0.0416637	
20.7	-0.657479	-0.204925	0.804697	-0.157562	
20.8	-0.571106	-0.226391	0.928191	-0.270144	
20.9	-0.470457	-0.258257	1.09332	-0.361089	
21	-0.350458	-0.296533	1.31727	-0.388235	
21.1	-0.20533	-0.33101	1.58757	-0.267565	
21.2	-0.0354357	-0.342112	1.77775	0.0830764	
21.3	0.140323	-0.31107	1.68381	0.52442	
21.4	0.294168	-0.244577	1.3808	0.759395	
21.5	0.417456	-0.166971	1.09935	0.764804	
21.6	0.517213	-0.0952088	0.910546	0.660127	
21.7	0.60202	-0.0360925	0.795375	0.519538	
21.8	0.677821	0.00848539	0.726573	0.371928	
21.9	0.748274	0.0383482	0.686277	0.225692	
22	0.815748	0.0536401	0.666487	0.0796554	
22.1	0.882389	0.0539069	0.672344	-0.0787287	
22.2	0.952929	0.0350875	0.773977	-0.343037	
22.3	0.950896	-0.0359753	-0.767001	-0.329991	
22.4	0.880616	-0.0541085	-0.671632	-0.0740948	
22.5	0.813989	-0.0534248	-0.666746	0.0835697	
22.6	0.746462	-0.0377477	-0.687063	0.229527	
22.7	0.675902	-0.00749891	-0.727966	0.375817	
22.8	0.599918	0.0374684	-0.797716	0.523405	
22.9	0.514805	0.0969551	-0.914448	0.663551	
23	0.414547	0.168991	-1.10559	0.766543	
23.1	0.290513	0.246577	-1.38923	0.756648	
23.2	0.135871	0.31244	-1.69012	0.514538	
23.3	-0.0401241	0.342316	-1.77578	0.0712771	
23.4	-0.209509	0.330296	-1.58054	-0.273565	
23.5	-0.353925	0.295507	-1.31056	-0.388949	
23.6	-0.473335	0.257307	-1.08827	-0.359246	
23.7	-0.57355	0.225682	-0.92448	-0.267336	
23.8	-0.659599	0.204513	-0.80184	-0.154497	
23.9	-0.734739	0.194872	-0.70402	-0.0386461	
24	-0.800855	0.196622	-0.619888	0.0724871	
24.1	-0.858937	0.209095	-0.542471	0.17544	
24.2	-0.909431	0.231382	-0.46759	0.268562	
24.3	-0.95246	0.262451	-0.392869	0.350994	
24.4	-0.98797	0.301208	-0.31711	0.422247	
24.5	-1.01583	0.346518	-0.239894	0.482028	
24.6	-1.0359	0.397225	-0.161329	0.53017	
24.7	-1.04807	0.452162	-0.0818858	0.566611	
24.8	-1.05227	0.510158	-0.00227872	0.59139	
24.9	-1.04855	0.570056	0.0766105	0.60465	
25	-1.03701	0.630713	0.153794	0.606644	
25.1	-1.01788	0.691021	0.228225	0.597738	
25.2	-0.991492	0.749913	0.298832	0.57841	
25.3	-0.958278	0.806375	0.36455	0.549253	
25.4	-0.918779	0.859459	0.424349	0.510968	
25.5	-0.873638	0.908291	0.477248	0.464356	
25.6	-0.82359	0.952082	0.522339	0.410311	
25.7	-0.769458	0.990138	0.558801	0.349806	
25.8	-0.712142	1.02186	0.585907	0.283879	
25.9	-0.652609	1.04677	0.603038	0.213615	
26	-0.591884	1.06448	0.609689	0.140127	
26.1	-0.531034	1.07472	0.605467	0.0645289	
26.2	-0.471162	1.07735	0.590097	-0.0120883	
26.3	-0.413392	1.07231	0.563417	-0.0886908	
26.4	-0.358858	1.05964	0.525371	-0.164341	
26.5	-0.308695	1.0395	0.476003	-0.23825	
26.6	-0.26403	1.01207	0.415448	-0.309839	
26.7	-0.225971	0.977616	0.343928	-0.378831	
26.8	-0.1956	0.936388	0.261755	-0.445377	
26.9	-0.173961	0.888598	0.169362	-0.510244	
27	-0.162047	0.834341	0.0673959	-0.575093	
27.1	-0.160765	0.773482	-0.0430468	-0.64292	
27.2	-0.170871	0.705494	-0.159862	-0.718719	
27.3	-0.192808	0.629213	-0.278632	-0.810419	
27.4	-0.22635	0.542491	-0.389613	-0.929853	
27.5	-0.269777	0.441814	-0.471204	-1.09204	
27.6	-0.318158	0.322325	-0.478727	-1.30574	
27.7	-0.360703	0.179923	-0.342578	-1.53817	
27.8	-0.380838	0.0181021	-0.0384718	-1.66747	
27.9	-0.36757	-0.146073	0.288875	-1.58069	
28	-0.328398	-0.293433	0.463874	-1.35727	
28.1	-0.280117	-0.417664	0.481258	-1.13415	
28.2	-0.235038	-0.52198	0.410914	-0.96089	
28.3	-0.199128	-0.611379	0.303878	-0.833491	
28.4	-0.174619	-0.689702	0.185695	-0.736924	
28.5	-0.161968	-0.759363	0.0679595	-0.658471	
28.6	-0.160835	-0.821706	-0.0440972	-0.589423	
28.7	-0.170515	-0.877374	-0.148019	-0.524239	
28.8	-0.190125	-0.926569	-0.242555	-0.459555	
28.9	-0.218689	-0.969237	-0.326988	-0.393465	
29	-0.25517	-1.00518	-0.40085	-0.325034	
29.1	-0.298495	-1.03416	-0.463806	-0.253998	
29.2	-0.34756	-1.0559	-0.515616	-0.180552	
29.3	-0.401242	-1.0702	-0.556126	-0.105219	
29.4	-0.458406	-1.07691	-0.585272	-0.0287476	
29.5	-0.517918	-1.07595	-0.603086	0.0479515	
29.6	-0.57865	-1.06734	-0.609708	0.123862	
29.7	-0.639495	-1.05124	-0.605387	0.197903	
29.8	-0.699375	-1.02786	-0.590491	0.268961	
29.9	-0.757256	-0.99758	-0.565501	0.335922	
30	-0.812158	-0.960851	-0.531012	0.397694	
30.1	-0.863165	-0.918249	-0.487727	0.453226	
30.2	-0.909437	-0.870447	-0.436447	0.50153	
30.3	-0.950218	-0.818215	-0.378065	0.541694	
30.4	-0.984846	-0.762407	-0.313545	0.572895	
30.5	-1.01276	-0.703959	-0.24391	0.59441	
30.6	-1.03349	-0.643869	-0.170218	0.605622	
30.7	-1.0467	-0.583194	-0.0935409	0.606029	
30.8	-1.05214	-0.523036	-0.0149352	0.595239	
30.9	-1.04966	-0.464529	0.0645956	0.572975	
31	-1.03922	-0.40883	0.144142	0.539072	
31.1	-1.02085	-0.357105	0.222947	0.493468	
31.2	-0.99467	-0.310525	0.30048	0.436202	
31.3	-0.960807	-0.270249	0.376541	0.367419	
31.4	-0.919402	-0.237416	0.451418	0.28738	
31.5	-0.870531	-0.213134	0.526111	0.196522	
31.6	-0.814119	-0.198448	0.602697	0.095599	
31.7	-0.749807	-0.194304	0.684895	-0.0139668	
31.8	-0.676748	-0.201436	0.778965	-0.129245	
31.9	-0.593288	-0.220136	0.895013	-0.24377	
32	-0.496511	-0.249688	1.04826	-0.342636	
32.1	-0.381776	-0.287032	1.25693	-0.391241	
32.2	-0.243169	-0.323875	1.52148	-0.316456	
32.3	-0.0784195	-0.342838	1.75158	-0.0219303	
32.4	0.098683	-0.322678	1.73541	0.427401	
32.5	0.25961	-0.2627	1.45919	0.727455	
32.6	0.38998	-0.185756	1.15951	0.777833	
32.7	0.494598	-0.111651	0.948558	0.690748	
32.8	0.58239	-0.0491684	0.818229	0.555026	
32.9	0.659976	-0.00100198	0.740182	0.40785	
33	0.731479	0.0324264	0.694053	0.261094	
33.1	0.799493	0.0512657	0.669461	0.115551	
33.2	0.866093	0.0553158	0.66729	-0.0373654	
33.3	0.934746	0.042176	0.725353	-0.247151	
33.4	0.970561	-0.0260843	-0.861542	-0.511132	
33.5	0.897064	-0.0517773	-0.680113	-0.118766	
33.6	0.8302	-0.0550276	-0.664982	0.0471344	
33.7	0.763108	-0.042918	-0.680329	0.194137	
33.8	0.693476	-0.0162274	-0.715834	0.339968	
33.9	0.619086	0.0251437	-0.777285	0.487587	
34	0.536644	0.0811725	-0.880349	0.631173	
34.1	0.44078	0.150525	-1.05065	0.747923	
34.2	0.323393	0.227876	-1.31288	0.775938	
34.3	0.176254	0.298837	-1.62665	0.598956	
34.4	0.00323947	0.339212	-1.78552	0.182459	
34.5	-0.170291	0.336194	-1.64334	-0.211716	
34.6	-0.321291	0.304811	-1.37387	-0.37851	
34.7	-0.446297	0.266177	-1.1365	-0.374694	
34.8	-0.550651	0.232419	-0.959815	-0.292785	
34.9	-0.639783	0.208527	-0.828858	-0.182772	
35	-0.71736	0.196055	-0.726222	-0.0666755	
35.1	-0.785554	0.195074	-0.639542	0.0460422	
35.2	-0.845536	0.205009	-0.560971	0.151194	
35.3	-0.897858	0.224994	-0.485755	0.246816	
35.4	-0.942706	0.254021	-0.411149	0.331912	
35.5	-0.980059	0.291007	-0.335711	0.405925	
35.6	-1.0098	0.334825	-0.258861	0.468523	
35.7	-1.03178	0.384324	-0.180596	0.519513	
35.8	-1.04589	0.438338	-0.101312	0.558807	
35.9	-1.05203	0.495696	-0.0216702	0.586419	
36	-1.05024	0.555236	0.0574803	0.602467	
36.1	-1.04059	0.615812	0.135173	0.607177	
36.2	-1.02328	0.676305	0.210372	0.600887	
36.3	-0.998631	0.735637	0.282008	0.584047	
36.4	-0.967037	0.792781	0.349013	0.557224	
36.5	-0.929017	0.846772	0.410346	0.521091	
36.6	-0.88519	0.896715	0.465011	0.476427	
36.7	-0.836268	0.941802	0.512083	0.424103	
36.8	-0.783055	0.981312	0.550715	0.365076	
36.9	-0.726431	1.01463	0.58016	0.300368	
37	-0.667351	1.04123	0.599769	0.231055	
37.1	-0.606823	1.06072	0.60901	0.158245	
37.2	-0.545908	1.0728	0.607463	0.0830537	
37.3	-0.485701	1.07729	0.594823	0.00658091	
37.4	-0.42732	1.07411	0.570902	-0.0701226	
37.5	-0.371899	1.06329	0.535618	-0.146092	
37.6	-0.320574	1.04494	0.488992	-0.220498	
37.7	-0.274475	1.01926	0.431137	-0.292701	
37.8	-0.234715	0.98649	0.362255	-0.362345	
37.9	-0.202382	0.94688	0.282633	-0.429462	
38	-0.178533	0.900663	0.19267	-0.494647	
38.1	-0.164174	0.847969	0.0929488	-0.559315	
38.2	-0.160238	0.788732	-0.015577	-0.62609	
38.3	-0.167525	0.722536	-0.131126	-0.699406	
38.4	-0.186579	0.648399	-0.250024	-0.786388	
38.5	-0.217384	0.564446	-0.364233	-0.897875	
38.6	-0.258695	0.467521	-0.455874	-1.04845	
38.7	-0.306575	0.353022	-0.486916	-1.25026	
38.8	-0.351867	0.216248	-0.39157	-1.48569	
38.9	-0.378882	0.0580163	-0.121758	-1.65453	
39	-0.373646	-0.107636	0.220454	-1.62014	
39.1	-0.339156	-0.260173	0.438971	-1.41485	
39.2	-0.291616	-0.389867	0.488163	-1.18369	
39.3	-0.244977	-0.498493	0.433026	-0.997753	
39.4	-0.206519	-0.591061	0.331665	-0.860669	
39.5	-0.179146	-0.671772	0.214697	-0.758033	
39.6	-0.163623	-0.743356	0.0961801	-0.676198	
39.7	-0.159748	-0.80738	-0.0175671	-0.605534	
39.8	-0.166879	-0.864626	-0.123618	-0.539832	
39.9	-0.184166	-0.915383	-0.220517	-0.475283	
40	-0.21065	-0.959646	-0.307456	-0.409677	
40.1	-0.245308	-0.997245	-0.38392	-0.341882	
40.2	-0.287073	-1.02794	-0.449551	-0.271493	
40.3	-0.334848	-1.05146	-0.504085	-0.19861	
40.4	-0.387514	-1.06759	-0.547349	-0.123685	
40.5	-0.443939	-1.07615	-0.579255	-0.0474214	
40.6	-0.502986	-1.07706	-0.599811	0.0293042	
40.7	-0.563526	-1.07031	-0.609132	0.105497	
40.8	-0.624445	-1.05601	-0.607438	0.180087	
40.9	-0.684658	-1.03438	-0.595069	0.251967	
41	-0.743118	-1.00575	-0.572477	0.320021	
41.1	-0.798832	-0.970542	-0.540231	0.383147	
41.2	-0.850865	-0.929316	-0.499008	0.440283	
41.3	-0.89836	-0.882719	-0.449587	0.490425	
41.4	-0.940538	-0.831496	-0.392838	0.532641	
41.5	-0.976715	-0.776483	-0.32971	0.566084	
41.6	-1.0063	-0.718596	-0.261212	0.590006	
41.7	-1.02881	-0.658821	-0.188397	0.603765	
41.8	-1.04387	-0.5982	-0.112336	0.606829	
41.9	-1.05121	-0.537825	-0.0340899	0.59878	
42	-1.05065	-0.478825	0.0453203	0.579314	
42.1	-1.04214	-0.42235	0.124959	0.548237	
42.2	-1.02568	-0.369567	0.204027	0.505463	
42.3	-1.00137	-0.321647	0.28193	0.451007	
42.4	-0.969342	-0.279751	0.358381	0.384988	
42.5	-0.929737	-0.245027	0.433532	0.307637	
42.6	-0.882653	-0.218589	0.508189	0.21934	
42.7	-0.828058	-0.201502	0.584131	0.120757	
42.8	-0.765678	-0.194741	0.66462	0.0131021	
42.9	-0.694802	-0.199105	0.75521	-0.10117	
43	-0.614003	-0.215025	0.864958	-0.21672	
43.1	-0.520712	-0.242102	1.00782	-0.321341	
43.2	-0.410722	-0.278018	1.20203	-0.386596	
43.3	-0.278238	-0.316083	1.45635	-0.349992	
43.4	-0.119233	-0.341244	1.71125	-0.112429	
43.5	0.0573724	-0.331491	1.7692	0.324189	
43.6	0.22435	-0.279195	1.53479	0.68245	
43.7	0.361923	-0.203925	1.22305	0.784007	
43.8	0.471748	-0.127917	0.989633	0.718837	
43.9	0.562768	-0.0622216	0.842951	0.589678	
44	0.642281	-0.0105191	0.754867	0.443435	
44.1	0.714923	0.0264428	0.702576	0.296121	
44.2	0.783555	0.048771	0.673367	0.150542	
44.3	0.850265	0.056433	0.664786	0.000905672	
44.4	0.917797	0.0479471	0.697968	-0.182853	
44.5	0.993765	-0.00405339	-0.520572	-1.82213	
44.6	0.9157	-0.0499739	-0.691226	-0.184898	
44.7	0.848499	-0.0588207	-0.663826	-0.00331981	
44.8	0.781741	-0.0515707	-0.6751	0.146692	
44.9	0.712829	-0.0295758	-0.706394	0.293412	
45	0.6397	0.00719872	-0.76087	0.442506	
45.1	0.559444	0.0589244	-0.85206	0.591165	
45.2	0.46726	0.124901	-1.00445	0.722874	
45.3	0.355445	0.201345	-1.24929	0.787616	
45.4	0.214385	0.276451	-1.57858	0.671858	
45.5	0.0426037	0.325957	-1.81595	0.2765	
45.6	-0.13734	0.329407	-1.72798	-0.184574	
45.7	-0.296522	0.297306	-1.44644	-0.413058	
45.8	-0.427489	0.253815	-1.184	-0.432304	
45.9	-0.535696	0.214037	-0.991032	-0.353715	
46	-0.627501	0.184196	-0.852219	-0.240264	
46.1	-0.707248	0.166233	-0.746864	-0.118879	
46.2	-0.777493	0.16031	-0.660252	-0.000587543	
46.3	-0.839611	0.165855	-0.583153	0.109985	
46.4	-0.894253	0.181981	-0.510026	0.210799	
46.5	-0.94164	0.207657	-0.437669	0.300877	
46.6	-0.981755	0.241781	-0.364377	0.379696	
46.7	-1.01446	0.28321	-0.289409	0.446947	
46.8	-1.03958	0.330778	-0.212672	0.50244	
46.9	-1.05695	0.383303	-0.134506	0.546079	
47	-1.06645	0.439599	-0.0555524	0.577858	
47.1	-1.06806	0.498482	0.023348	0.597867	
47.2	-1.06182	0.558786	0.101219	0.606296	
47.3	-1.04788	0.619365	0.177003	0.603446	
47.4	-1.02652	0.679113	0.249603	0.589731	
47.5	-0.998106	0.736967	0.317913	0.565679	
47.6	-0.963118	0.791925	0.380848	0.531926	
47.7	-0.92215	0.843054	0.437365	0.489218	
47.8	-0.875892	0.889498	0.486485	0.438396	
47.9	-0.82513	0.930493	0.527307	0.380386	
48	-0.770734	0.965369	0.559023	0.316188	
48.1	-0.713652	0.993559	0.580927	0.246852	
48.2	-0.654896	1.0146	0.592424	0.173464	
48.3	-0.59553	1.02815	0.593036	0.0971177	
48.4	-0.536664	1.03397	0.5824	0.0188869	
48.5	-0.479434	1.0319	0.560274	-0.0602109	
48.6	-0.424996	1.02192	0.526527	-0.139257	
48.7	-0.374516	1.00408	0.48114	-0.217486	
48.8	-0.329153	0.978473	0.424204	-0.294363	
48.9	-0.290054	0.945258	0.355919	-0.369678	
49	-0.258337	0.904581	0.276619	-0.4437	
49.1	-0.23508	0.856531	0.186828	-0.517384	
49.2	-0.221293	0.801051	0.0874113	-0.592706	
49.3	-0.217868	0.737821	-0.0200788	-0.673162	
49.4	-0.22548	0.666059	-0.132594	-0.764531	
49.5	-0.244349	0.584253	-0.24373	-0.875884	
49.6	-0.27373	0.489784	-0.339479	-1.02029	
49.7	-0.310748	0.378602	-0.389287	-1.21213	
49.8	-0.348094	0.24577	-0.333292	-1.44941	
49.9	-0.371305	0.0894344	-0.0977342	-1.6609	
50	-0.362699	-0.0800314	0.277052	-1.68534	
50.1	-0.318927	-0.239735	0.566388	-1.4823	
50.2	-0.256428	-0.374555	0.652638	-1.21759	
50.3	-0.192981	-0.485138	0.601028	-1.00578	
50.4	-0.138162	-0.577901	0.489824	-0.858895	
50.5	-0.0956136	-0.658438	0.359932	-0.757719	
50.6	-0.0662102	-0.73034	0.228673	-0.683597	
50.7	-0.0496897	-0.795626	0.102968	-0.623693	
50.8	-0.045338	-0.85528	-0.014426	-0.569933	
50.9	-0.052259	-0.909652	-0.122361	-0.51743	
51	-0.0694762	-0.958712	-0.220283	-0.463337	
51.1	-0.0959701	-1.00221	-0.307843	-0.406125	
