0.000665698	-40.13836792	132.8912287
0.000827766	-40.80671712	128.9375169
0.00092469	-40.03474217	133.4364203
-0.001029695	-40.68840175	129.6915417
-0.000691089	-39.01958601	89.48679606
0.001123777	-41.50269602	104.4694823
0.000570782	-40.4057183	131.4190551
-0.00053002	-41.42758374	123.8648015
0.000641145	-40.32997777	131.8494588
0.000155583	-40.66990098	97.71264475
0.000880306	-36.69061581	146.0070555
0.000864456	-40.83200722	128.7634583
-0.001020768	-40.73599501	129.4053849
0.000347667	-40.64948232	129.9504529
-0.001234567	-38.18018273	141.2096173
0.001196816	-41.07476467	126.9902087
-0.001189648	-39.94237357	133.8847381
-0.000163885	-40.51912583	130.7461698
-0.000974856	-41.36001978	124.5467372
-0.00036326	-41.4816729	123.2854993
0.001118922	-41.89462067	111.5972354
-0.001279135	-41.76504898	119.4111654
0.000651439	-36.97025741	145.1790678
-0.000680956	-39.91823475	134.0111339
-2.25E-05	-41.87138116	116.8635971
0.000147845	-41.88483266	116.3826635
-0.000937567	-41.89221087	111.4837634
5.14E-05	-40.11759023	132.9922178
-0.001057398	-38.02617151	141.7673975
0.001104706	-41.753303	107.9046919
-0.000559714	-40.78561855	129.0662517
5.26E-05	-40.81824849	128.8430543
0.000919282	-40.85289648	128.6135927
0.000647431	-39.42033447	136.3597502
-5.54E-05	-38.07629937	141.5857476
0.001230499	-41.41441538	124.0146969
4.73E-05	-41.86806026	116.9875034
0.000638687	-41.01042667	127.4933777
-0.000118374	-39.32003137	90.75591123
-0.000137224	-40.83120546	98.77843663
-0.000778479	-37.84490372	142.3640815
-0.000593122	-41.64950924	121.2505043
0.000771086	-41.85444442	117.3835277
-0.000985376	-39.9221329	134.002829
-0.00017444	-41.88765717	111.2733015
-0.000775712	-41.89574859	115.8945063
-0.001006333	-39.20320417	137.2688496
-0.000920184	-41.8692769	110.597027
0.000955307	-40.87043857	99.0331117
-0.000969938	-39.99747544	93.90593616
