0	5	0
0.1	4.50973	-9.64153
0.2	3.13533	-17.3867
0.3	1.14715	-21.7121
0.4	-1.06377	-21.7669
0.5	-3.06257	-17.5405
0.6	-4.45609	-9.86401
0.7	-4.97026	-0.247412
0.8	-4.5067	9.36225
0.9	-3.15961	17.129
1	-1.19395	21.5267
1.1	1.00365	21.6903
1.2	3.00094	17.5877
1.3	4.40509	10.0257
1.4	4.93992	0.491872
1.5	4.50284	-9.08448
1.6	3.18299	-16.8711
1.7	1.23998	-21.3394
1.8	-0.944032	-21.6104
1.9	-2.93947	-17.6309
2	-4.35385	-10.1836
2.1	-4.90898	-0.733352
2.2	-4.49816	8.80824
2.3	-3.20548	16.613
2.4	-1.28522	21.1501
2.5	0.884942	21.5273
2.6	2.87815	17.6703
2.7	4.30236	10.3377
2.8	4.87746	0.971822
2.9	4.49267	-8.5336
3	3.22709	-16.3547
3.1	1.32967	-20.959
3.2	-0.826383	-21.441
3.3	-2.817	-17.7057
3.4	-4.25066	-10.4879
3.5	-4.84536	-1.20725
3.6	-4.48637	8.26059
3.7	-3.24781	16.0964
3.8	-1.37333	20.7662
3.9	0.768364	21.3515
4	2.75604	17.7372
4.1	4.19874	10.6342
4.2	4.8127	1.43962
4.3	4.47927	-7.98927
4.4	3.26764	-15.838
4.5	1.4162	-20.5716
4.6	-0.710892	-21.2589
4.7	-2.69527	-17.7649
4.8	-4.14662	-10.7767
4.9	-4.77949	-1.66889
5	-4.47137	7.71967
5.1	-3.2866	15.5796
5.2	-1.45827	20.3753
5.3	0.653978	21.1633
5.4	2.63471	17.7888
5.5	4.09432	10.9154
5.6	4.74574	1.89505
5.7	4.4627	-7.45185
5.8	3.30467	-15.3214
5.9	1.49955	-20.1774
6	-0.597627	-21.0647
6.1	-2.57436	-17.8088
6.2	-4.04185	-11.0502
6.3	-4.71146	-2.11806
6.4	-4.45324	7.18584
6.5	-3.32187	15.0632
6.6	-1.54001	19.9779
6.7	0.541849	20.9631
6.8	2.51424	17.8251
6.9	3.98922	11.1811
7	4.67666	2.33791
