0	5	0
0.1	4.97585	-0.479428
0.2	4.90489	-0.935467
0.3	4.78965	-1.36467
0.4	4.63296	-1.76398
0.5	4.43794	-2.13073
0.6	4.20797	-2.46269
0.7	3.94662	-2.75804
0.8	3.65763	-3.01537
0.9	3.34485	-3.23369
1	3.01221	-3.41244
1.1	2.66369	-3.55143
1.2	2.30325	-3.65088
1.3	1.93481	-3.71139
1.4	1.56224	-3.73388
1.5	1.18926	-3.71963
1.6	0.819483	-3.6702
1.7	0.456331	-3.58745
1.8	0.103035	-3.47347
1.9	-0.237399	-3.33059
2	-0.562203	-3.16131
2.1	-0.86887	-2.96829
2.2	-1.15516	-2.75433
2.3	-1.41913	-2.52229
2.4	-1.65912	-2.27513
2.5	-1.87375	-2.0158
2.6	-2.06197	-1.74728
2.7	-2.223	-1.47252
2.8	-2.35636	-1.19439
2.9	-2.46186	-0.915698
3	-2.53957	-0.639144
3.1	-2.58985	-0.367299
3.2	-2.61327	-0.102588
3.3	-2.61068	0.152729
3.4	-2.58311	0.396569
3.5	-2.53181	0.627041
3.6	-2.4582	0.842457
3.7	-2.36387	1.04134
3.8	-2.25053	1.22243
3.9	-2.12001	1.38467
4	-1.97425	1.52727
4.1	-1.81523	1.6496
4.2	-1.64502	1.7513
4.3	-1.46567	1.83218
4.4	-1.27927	1.8923
4.5	-1.08789	1.93188
4.6	-0.893567	1.95135
4.7	-0.698274	1.95131
4.8	-0.503929	1.93253
4.9	-0.312363	1.89591
5	-0.125307	1.84251
5.1	0.0556189	1.7735
5.2	0.228916	1.69016
5.3	0.393218	1.59384
5.4	0.5473	1.48599
5.5	0.690082	1.36809
5.6	0.820634	1.24167
5.7	0.938183	1.10827
5.8	1.04211	0.96946
5.9	1.13195	0.826777
6	1.20739	0.681747
6.1	1.26827	0.535854
6.2	1.31457	0.390534
6.3	1.34644	0.247161
6.4	1.36412	0.107035
6.5	1.36799	-0.0286247
6.6	1.35858	-0.15869
6.7	1.33648	-0.282131
6.8	1.3024	-0.398022
6.9	1.25715	-0.505545
7	1.2016	-0.603995
7.1	1.13667	-0.692784
7.2	1.06338	-0.771435
7.3	0.982738	-0.839591
7.4	0.895817	-0.897009
7.5	0.803698	-0.943558
7.6	0.707469	-0.979216
7.7	0.608215	-1.00407
7.8	0.50701	-1.0183
7.9	0.404901	-1.02219
8	0.302905	-1.0161
8.1	0.201998	-1.00049
8.2	0.103107	-0.975879
8.3	0.00710274	-0.942856
8.4	-0.0852054	-0.902069
8.5	-0.173075	-0.854213
8.6	-0.255837	-0.800026
8.7	-0.332895	-0.740277
8.8	-0.403733	-0.675757
8.9	-0.467914	-0.607275
9	-0.525083	-0.535643
9.1	-0.574965	-0.461673
9.2	-0.617367	-0.386168
9.3	-0.652174	-0.309913
9.4	-0.67935	-0.233671
9.5	-0.698933	-0.158173
9.6	-0.711032	-0.0841151
9.7	-0.715826	-0.0121534
9.8	-0.713553	0.0571035
9.9	-0.704514	0.123096
10	-0.68906	0.185318
10.1	-0.667591	0.24332
10.2	-0.640549	0.29671
10.3	-0.608414	0.345156
10.4	-0.571692	0.388386
10.5	-0.530917	0.426189
10.6	-0.48664	0.458415
10.7	-0.439423	0.484973
10.8	-0.389836	0.50583
10.9	-0.338447	0.521009
11	-0.285821	0.530586
11.1	-0.232512	0.53469
11.2	-0.179059	0.533496
11.3	-0.125982	0.527222
11.4	-0.0737756	0.516128
11.5	-0.0229073	0.500511
11.6	0.0261866	0.480696
11.7	0.0731038	0.45704
11.8	0.117479	0.429919
11.9	0.158985	0.399731
